danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_title,album,explicit,artists,added_at
0.361,0.209,8.0,-14.944,0.0,0.061,0.852,2.11e-06,0.181,0.421,80.443,audio_features,3ds4rKO6kl37DVqYJNrSzY,spotify:track:3ds4rKO6kl37DVqYJNrSzY,https://api.spotify.com/v1/tracks/3ds4rKO6kl37DVqYJNrSzY,https://api.spotify.com/v1/audio-analysis/3ds4rKO6kl37DVqYJNrSzY,184173,3.0,"Mi Amante, Mi Amiga, Mi Compañera",Sudamérica Canta!,False,Leonardo Favio,2016-11-06T18:51:23Z
0.466,0.391,10.0,-13.417,1.0,0.0379,0.833,0.0,0.5,0.716,100.439,audio_features,20NjojHbZcgzqmzICpiXsQ,spotify:track:20NjojHbZcgzqmzICpiXsQ,https://api.spotify.com/v1/tracks/20NjojHbZcgzqmzICpiXsQ,https://api.spotify.com/v1/audio-analysis/20NjojHbZcgzqmzICpiXsQ,171866,3.0,En un Rincón del Alma,Sudamérica Canta!,False,Los 5 Latinos,2016-11-06T18:51:23Z
0.508,0.332,4.0,-15.333,0.0,0.103,0.917,0.00665,0.0849,0.287,113.488,audio_features,4ZjescaBFy8TOovcqDpND9,spotify:track:4ZjescaBFy8TOovcqDpND9,https://api.spotify.com/v1/tracks/4ZjescaBFy8TOovcqDpND9,https://api.spotify.com/v1/audio-analysis/4ZjescaBFy8TOovcqDpND9,209800,4.0,El Arriero,Sudamérica Canta!,False,Los Gauchos,2016-11-06T18:51:23Z
0.505,0.362,5.0,-14.257,1.0,0.0437,0.309,3.27e-05,0.338,0.821,123.429,audio_features,740ZPP3UcAOs9Ze12MzOR0,spotify:track:740ZPP3UcAOs9Ze12MzOR0,https://api.spotify.com/v1/tracks/740ZPP3UcAOs9Ze12MzOR0,https://api.spotify.com/v1/audio-analysis/740ZPP3UcAOs9Ze12MzOR0,174426,4.0,Galopera,Sudamérica Canta!,False,Los Tres Paraguayos,2016-11-06T18:51:23Z
0.572,0.0973,7.0,-18.088,1.0,0.0497,0.957,0.0121,0.165,0.324,136.037,audio_features,63iEDgCajnusS8XCwBNx9I,spotify:track:63iEDgCajnusS8XCwBNx9I,https://api.spotify.com/v1/tracks/63iEDgCajnusS8XCwBNx9I,https://api.spotify.com/v1/audio-analysis/63iEDgCajnusS8XCwBNx9I,169146,3.0,Ahí Andamos Señor,Sudamérica Canta!,False,Atahualpa Yupanqui,2016-11-06T18:51:23Z
0.684,0.325,7.0,-16.082,1.0,0.189,0.854,6.87e-06,0.118,0.543,51.214,audio_features,77BHEn9AC3BVA3DlQis0Kj,spotify:track:77BHEn9AC3BVA3DlQis0Kj,https://api.spotify.com/v1/tracks/77BHEn9AC3BVA3DlQis0Kj,https://api.spotify.com/v1/audio-analysis/77BHEn9AC3BVA3DlQis0Kj,155173,4.0,Chacarera del Adiós,Sudamérica Canta!,False,Cholo Aguirre,2016-11-06T18:51:23Z
0.357,0.376,2.0,-8.77,0.0,0.0295,0.879,1.09e-05,0.224,0.225,92.644,audio_features,3nMqBq0pvaW5nTYFgFkMRV,spotify:track:3nMqBq0pvaW5nTYFgFkMRV,https://api.spotify.com/v1/tracks/3nMqBq0pvaW5nTYFgFkMRV,https://api.spotify.com/v1/audio-analysis/3nMqBq0pvaW5nTYFgFkMRV,221306,4.0,Tú Me Acostumbraste,Sudamérica Canta!,False,Olga Guillot,2016-11-06T18:51:23Z
0.312,0.0914,4.0,-13.779,0.0,0.032,0.982,0.00286,0.0877,0.171,90.984,audio_features,2c79qYx7GSny8PHPDijMwD,spotify:track:2c79qYx7GSny8PHPDijMwD,https://api.spotify.com/v1/tracks/2c79qYx7GSny8PHPDijMwD,https://api.spotify.com/v1/audio-analysis/2c79qYx7GSny8PHPDijMwD,209360,4.0,"Quizás, Quizás, Quizás",Sudamérica Canta!,False,Pedro Vargas,2016-11-06T18:51:23Z
0.78,0.566,10.0,-7.297,1.0,0.0433,0.594,0.429,0.12,0.739,125.792,audio_features,3Izm807nez6taTq2XVmBnl,spotify:track:3Izm807nez6taTq2XVmBnl,https://api.spotify.com/v1/tracks/3Izm807nez6taTq2XVmBnl,https://api.spotify.com/v1/audio-analysis/3Izm807nez6taTq2XVmBnl,182573,4.0,El Mambito,Sudamérica Canta!,False,La Sonora Matancera,2016-11-06T18:51:23Z
0.443,0.795,0.0,-11.083,1.0,0.0649,0.545,0.745,0.945,0.758,107.203,audio_features,5ZubgIcI5kvuf2HKsy23BY,spotify:track:5ZubgIcI5kvuf2HKsy23BY,https://api.spotify.com/v1/tracks/5ZubgIcI5kvuf2HKsy23BY,https://api.spotify.com/v1/audio-analysis/5ZubgIcI5kvuf2HKsy23BY,177680,4.0,"Amor, Amor, Amor",Sudamérica Canta!,False,Alberto Cortez,2016-11-06T18:51:23Z
0.49,0.179,10.0,-9.849,1.0,0.0418,0.985,4.67e-06,0.0876,0.528,115.718,audio_features,1o01ZRbTAT47F8X4GthdgR,spotify:track:1o01ZRbTAT47F8X4GthdgR,https://api.spotify.com/v1/tracks/1o01ZRbTAT47F8X4GthdgR,https://api.spotify.com/v1/audio-analysis/1o01ZRbTAT47F8X4GthdgR,199133,3.0,Dos Arbolitos,Sudamérica Canta!,False,Ana Mª González,2016-11-06T18:51:23Z
0.397,0.253,0.0,-23.184,1.0,0.0718,0.628,0.889,0.103,0.414,95.879,audio_features,7bxwVdBmwSr86m2twphSW4,spotify:track:7bxwVdBmwSr86m2twphSW4,https://api.spotify.com/v1/tracks/7bxwVdBmwSr86m2twphSW4,https://api.spotify.com/v1/audio-analysis/7bxwVdBmwSr86m2twphSW4,178346,4.0,Contigo en la Distancia,Sudamérica Canta!,False,Antonio Prieto,2016-11-06T18:51:23Z
0.582,0.111,0.0,-17.769,0.0,0.0528,0.993,0.432,0.134,0.49,143.208,audio_features,2VOXS6qyxCzj9gJaxd2xDK,spotify:track:2VOXS6qyxCzj9gJaxd2xDK,https://api.spotify.com/v1/tracks/2VOXS6qyxCzj9gJaxd2xDK,https://api.spotify.com/v1/audio-analysis/2VOXS6qyxCzj9gJaxd2xDK,182093,4.0,Camino del Indio,Sudamérica Canta!,False,Atahualpa Yupanqui,2016-11-06T18:51:23Z
0.501,0.0117,8.0,-19.128,1.0,0.0566,0.992,0.000188,0.102,0.495,142.338,audio_features,50FKCKVXgSg1bxaWXKXyey,spotify:track:50FKCKVXgSg1bxaWXKXyey,https://api.spotify.com/v1/tracks/50FKCKVXgSg1bxaWXKXyey,https://api.spotify.com/v1/audio-analysis/50FKCKVXgSg1bxaWXKXyey,287613,1.0,El Día Que Yo Me Vaya,Sudamérica Canta!,False,Facundo Cabral,2016-11-06T18:51:23Z
0.601,0.276,0.0,-14.694,0.0,0.0454,0.945,0.551,0.0999,0.779,81.245,audio_features,7lNWJINTOMgoApv5HYVs5A,spotify:track:7lNWJINTOMgoApv5HYVs5A,https://api.spotify.com/v1/tracks/7lNWJINTOMgoApv5HYVs5A,https://api.spotify.com/v1/audio-analysis/7lNWJINTOMgoApv5HYVs5A,150213,4.0,El Llamero,Sudamérica Canta!,False,Jorge Cafrune,2016-11-06T18:51:23Z
0.433,0.33,8.0,-13.316,0.0,0.0484,0.693,0.0,0.308,0.67,73.996,audio_features,2P2VOm2SMW66RWnmDUFUnE,spotify:track:2P2VOm2SMW66RWnmDUFUnE,https://api.spotify.com/v1/tracks/2P2VOm2SMW66RWnmDUFUnE,https://api.spotify.com/v1/audio-analysis/2P2VOm2SMW66RWnmDUFUnE,149386,4.0,El Niño Que No Pudo Nacer y Reir,Sudamérica Canta!,False,Leonardo Favio,2016-11-06T18:51:23Z
0.329,0.369,3.0,-11.457,1.0,0.0323,0.734,0.0,0.171,0.626,122.531,audio_features,2td2xXZfj13VoYVxlhXljE,spotify:track:2td2xXZfj13VoYVxlhXljE,https://api.spotify.com/v1/tracks/2td2xXZfj13VoYVxlhXljE,https://api.spotify.com/v1/audio-analysis/2td2xXZfj13VoYVxlhXljE,147226,3.0,Tú Eres Mi Destino,Sudamérica Canta!,False,Los 5 Latinos,2016-11-06T18:51:23Z
0.58,0.176,5.0,-15.23,0.0,0.0429,0.913,3.08e-05,0.102,0.708,133.276,audio_features,46pbLzdMMfXOEw19LcI1sy,spotify:track:46pbLzdMMfXOEw19LcI1sy,https://api.spotify.com/v1/tracks/46pbLzdMMfXOEw19LcI1sy,https://api.spotify.com/v1/audio-analysis/46pbLzdMMfXOEw19LcI1sy,176106,4.0,Si Se Calla el Cantor,Sudamérica Canta!,False,Los Gauchos,2016-11-06T18:51:23Z
0.622,0.198,4.0,-15.562,1.0,0.047,0.745,0.0,0.105,0.392,79.391,audio_features,0gKH7WswG7OV9T8nSAMWuA,spotify:track:0gKH7WswG7OV9T8nSAMWuA,https://api.spotify.com/v1/tracks/0gKH7WswG7OV9T8nSAMWuA,https://api.spotify.com/v1/audio-analysis/0gKH7WswG7OV9T8nSAMWuA,227493,3.0,Recuerdos de Ypacaraí,Sudamérica Canta!,False,Los Tres Paraguayos,2016-11-06T18:51:23Z
0.5,0.617,5.0,-9.149,1.0,0.0476,0.73,0.396,0.0855,0.754,117.959,audio_features,0CiTqrKF8aXY4KNFmk6iNm,spotify:track:0CiTqrKF8aXY4KNFmk6iNm,https://api.spotify.com/v1/tracks/0CiTqrKF8aXY4KNFmk6iNm,https://api.spotify.com/v1/audio-analysis/0CiTqrKF8aXY4KNFmk6iNm,231360,4.0,El Pájaro Campana,Sudamérica Canta!,False,Arpas Andinas,2016-11-06T18:51:23Z
0.616,0.147,4.0,-16.58,1.0,0.059,0.973,0.272,0.1,0.393,129.104,audio_features,0tnesOjSvLcNb6j4rENKcS,spotify:track:0tnesOjSvLcNb6j4rENKcS,https://api.spotify.com/v1/tracks/0tnesOjSvLcNb6j4rENKcS,https://api.spotify.com/v1/audio-analysis/0tnesOjSvLcNb6j4rENKcS,181120,4.0,Duérmete Negrito,Sudamérica Canta!,False,Atahualpa Yupanqui,2016-11-06T18:51:23Z
0.322,0.248,7.0,-9.581,1.0,0.0332,0.972,0.000766,0.35,0.327,97.399,audio_features,4hiGPnQcbfUP453iAgKhi0,spotify:track:4hiGPnQcbfUP453iAgKhi0,https://api.spotify.com/v1/tracks/4hiGPnQcbfUP453iAgKhi0,https://api.spotify.com/v1/audio-analysis/4hiGPnQcbfUP453iAgKhi0,171000,3.0,Amores de Estudiante,Sudamérica Canta!,False,Carlos Acuña,2016-11-06T18:51:23Z
0.788,0.38,10.0,-16.564,1.0,0.0652,0.886,0.00754,0.167,0.977,104.345,audio_features,5joQc5ihfrd1mwjalYuBck,spotify:track:5joQc5ihfrd1mwjalYuBck,https://api.spotify.com/v1/tracks/5joQc5ihfrd1mwjalYuBck,https://api.spotify.com/v1/audio-analysis/5joQc5ihfrd1mwjalYuBck,159000,4.0,Ay! Cosita Linda,Sudamérica Canta!,False,Carlos Argentino,2016-11-06T18:51:23Z
0.701,0.393,0.0,-14.289,0.0,0.0554,0.462,0.000133,0.0981,0.785,135.815,audio_features,4dUGrNtmTrtwz6LIKeqBTl,spotify:track:4dUGrNtmTrtwz6LIKeqBTl,https://api.spotify.com/v1/tracks/4dUGrNtmTrtwz6LIKeqBTl,https://api.spotify.com/v1/audio-analysis/4dUGrNtmTrtwz6LIKeqBTl,218346,4.0,Juramento,Sudamérica Canta!,False,Compay Segundo,2016-11-06T18:51:23Z
0.589,0.211,8.0,-18.377,1.0,0.0478,0.905,0.000419,0.122,0.588,124.803,audio_features,6KthAOwSMVj8R7mV6W2mnC,spotify:track:6KthAOwSMVj8R7mV6W2mnC,https://api.spotify.com/v1/tracks/6KthAOwSMVj8R7mV6W2mnC,https://api.spotify.com/v1/audio-analysis/6KthAOwSMVj8R7mV6W2mnC,170040,4.0,Cuando Salí de Cuba,Sudamérica Canta!,False,Estela Raval,2016-11-06T18:51:23Z
0.347,0.168,3.0,-19.701,1.0,0.0442,0.924,0.948,0.129,0.127,81.793,audio_features,7EYUME7x8uNKuNqWrHqgFh,spotify:track:7EYUME7x8uNKuNqWrHqgFh,https://api.spotify.com/v1/tracks/7EYUME7x8uNKuNqWrHqgFh,https://api.spotify.com/v1/audio-analysis/7EYUME7x8uNKuNqWrHqgFh,189906,4.0,Bocina,Sudamérica Canta!,False,Flautas Mágicas,2016-11-06T18:51:23Z
0.496,0.0484,2.0,-17.405,0.0,0.0425,0.951,0.00147,0.112,0.366,89.677,audio_features,5fJEgHUFuE3ZHXw2wcVNG5,spotify:track:5fJEgHUFuE3ZHXw2wcVNG5,https://api.spotify.com/v1/tracks/5fJEgHUFuE3ZHXw2wcVNG5,https://api.spotify.com/v1/audio-analysis/5fJEgHUFuE3ZHXw2wcVNG5,249840,3.0,Juan,Sudamérica Canta!,False,Atahualpa Yupanqui,2016-11-06T18:51:23Z
0.764,0.465,11.0,-14.271,0.0,0.219,0.161,9.06e-06,0.0585,0.762,159.976,audio_features,5gcbsabU4tCnhYBlpLVyWm,spotify:track:5gcbsabU4tCnhYBlpLVyWm,https://api.spotify.com/v1/tracks/5gcbsabU4tCnhYBlpLVyWm,https://api.spotify.com/v1/audio-analysis/5gcbsabU4tCnhYBlpLVyWm,209080,4.0,Cuando Calienta el Sol,Sudamérica Canta!,False,Hermanos Rigual,2016-11-06T18:51:23Z
0.391,0.13,3.0,-20.278,0.0,0.0416,0.976,0.0221,0.0827,0.2,63.707,audio_features,5Oag0vHslXzgfgHJbKTmGx,spotify:track:5Oag0vHslXzgfgHJbKTmGx,https://api.spotify.com/v1/tracks/5Oag0vHslXzgfgHJbKTmGx,https://api.spotify.com/v1/audio-analysis/5Oag0vHslXzgfgHJbKTmGx,212200,5.0,Cuando Tu No Estás,Sudamérica Canta!,False,Hugo Del Carril,2016-11-06T18:51:23Z
0.573,0.408,4.0,-14.964,0.0,0.0376,0.665,0.000465,0.0585,0.64,134.62,audio_features,7FhpxCDO66Mnz9DI1BVXKC,spotify:track:7FhpxCDO66Mnz9DI1BVXKC,https://api.spotify.com/v1/tracks/7FhpxCDO66Mnz9DI1BVXKC,https://api.spotify.com/v1/audio-analysis/7FhpxCDO66Mnz9DI1BVXKC,191920,4.0,Por Si Tú Quieres Saber,Sudamérica Canta!,False,Jairo,2016-11-06T18:51:23Z
0.578,0.183,0.0,-18.623,1.0,0.25,0.601,0.0,0.164,0.566,167.36,audio_features,5YuQYF2zM8QEIQ8gd5RJTx,spotify:track:5YuQYF2zM8QEIQ8gd5RJTx,https://api.spotify.com/v1/tracks/5YuQYF2zM8QEIQ8gd5RJTx,https://api.spotify.com/v1/audio-analysis/5YuQYF2zM8QEIQ8gd5RJTx,175000,3.0,Ódiame,Sudamérica Canta!,False,Julio Jaramillo,2016-11-06T18:51:23Z
0.347,0.182,3.0,-11.905,1.0,0.037,0.835,0.0,0.0967,0.255,117.745,audio_features,2zruGuFG4oLQXIMtauB9iC,spotify:track:2zruGuFG4oLQXIMtauB9iC,https://api.spotify.com/v1/tracks/2zruGuFG4oLQXIMtauB9iC,https://api.spotify.com/v1/audio-analysis/2zruGuFG4oLQXIMtauB9iC,183760,5.0,Cuando Vuelva a Tu Lado,Sudamérica Canta!,False,Libertad Lamarque,2016-11-06T18:51:23Z
0.413,0.253,4.0,-13.801,0.0,0.055,0.533,8.18e-06,0.527,0.459,151.78,audio_features,4RZbbj0hxARbDJx7D3vWpG,spotify:track:4RZbbj0hxARbDJx7D3vWpG,https://api.spotify.com/v1/tracks/4RZbbj0hxARbDJx7D3vWpG,https://api.spotify.com/v1/audio-analysis/4RZbbj0hxARbDJx7D3vWpG,175706,4.0,La Feria de las Flores,Sudamérica Canta!,False,Lola Beltrán,2016-11-06T18:51:23Z
0.494,0.0817,11.0,-17.791,1.0,0.0564,0.951,0.00201,0.114,0.345,92.285,audio_features,4O2TRYoHLdugEnLS48mCXz,spotify:track:4O2TRYoHLdugEnLS48mCXz,https://api.spotify.com/v1/tracks/4O2TRYoHLdugEnLS48mCXz,https://api.spotify.com/v1/audio-analysis/4O2TRYoHLdugEnLS48mCXz,223080,4.0,El Niño y el Canario,Jorge Cafrune Cronología - Labrador del Canto (1971),False,Jorge Cafrune,2016-11-06T18:47:25Z
0.658,0.275,7.0,-13.602,1.0,0.0933,0.755,0.000102,0.0779,0.541,138.31,audio_features,3EtSFuJOoZFH00TGtErb7t,spotify:track:3EtSFuJOoZFH00TGtErb7t,https://api.spotify.com/v1/tracks/3EtSFuJOoZFH00TGtErb7t,https://api.spotify.com/v1/audio-analysis/3EtSFuJOoZFH00TGtErb7t,152720,1.0,Mandinga Abrime la Puerta,Jorge Cafrune Cronología - Labrador del Canto (1971),False,Jorge Cafrune,2016-11-06T18:47:25Z
0.579,0.0945,1.0,-16.464,0.0,0.0533,0.795,4.18e-06,0.0745,0.183,138.048,audio_features,271ORSpesenCZf9oaqL4Mp,spotify:track:271ORSpesenCZf9oaqL4Mp,https://api.spotify.com/v1/tracks/271ORSpesenCZf9oaqL4Mp,https://api.spotify.com/v1/audio-analysis/271ORSpesenCZf9oaqL4Mp,248226,3.0,Lamento Salteño,Jorge Cafrune Cronología - Labrador del Canto (1971),False,Jorge Cafrune,2016-11-06T18:47:25Z
0.787,0.282,3.0,-11.086,1.0,0.0545,0.831,5.1e-06,0.115,0.562,102.698,audio_features,3Ut8VStRQOFiYJujUv89bC,spotify:track:3Ut8VStRQOFiYJujUv89bC,https://api.spotify.com/v1/tracks/3Ut8VStRQOFiYJujUv89bC,https://api.spotify.com/v1/audio-analysis/3Ut8VStRQOFiYJujUv89bC,180560,3.0,Preguntitas Sobre Dios,Jorge Cafrune Cronología - Labrador del Canto (1971),False,Jorge Cafrune,2016-11-06T18:47:25Z
0.723,0.205,2.0,-14.382,1.0,0.0576,0.804,2.94e-05,0.106,0.595,110.998,audio_features,4Xly2Vz9cj6phZoqyCrFrh,spotify:track:4Xly2Vz9cj6phZoqyCrFrh,https://api.spotify.com/v1/tracks/4Xly2Vz9cj6phZoqyCrFrh,https://api.spotify.com/v1/audio-analysis/4Xly2Vz9cj6phZoqyCrFrh,153653,5.0,El Ultimo Sapukay,Jorge Cafrune Cronología - Labrador del Canto (1971),False,Jorge Cafrune,2016-11-06T18:47:25Z
0.573,0.218,2.0,-16.755,1.0,0.146,0.737,1.41e-05,0.173,0.598,94.093,audio_features,1LPwTHc2o3uFIB3GdG4u08,spotify:track:1LPwTHc2o3uFIB3GdG4u08,https://api.spotify.com/v1/tracks/1LPwTHc2o3uFIB3GdG4u08,https://api.spotify.com/v1/audio-analysis/1LPwTHc2o3uFIB3GdG4u08,136360,3.0,Peona,Jorge Cafrune Cronología - Labrador del Canto (1971),False,Jorge Cafrune,2016-11-06T18:47:25Z
0.646,0.18,10.0,-17.495,1.0,0.0595,0.874,0.0011,0.101,0.802,136.946,audio_features,4z6xKBkcYxTMP4IVVTRRqM,spotify:track:4z6xKBkcYxTMP4IVVTRRqM,https://api.spotify.com/v1/tracks/4z6xKBkcYxTMP4IVVTRRqM,https://api.spotify.com/v1/audio-analysis/4z6xKBkcYxTMP4IVVTRRqM,184986,3.0,Virgen India,Jorge Cafrune Cronología - Labrador del Canto (1971),False,Jorge Cafrune,2016-11-06T18:47:25Z
0.526,0.158,5.0,-13.904,1.0,0.0333,0.882,0.000585,0.107,0.532,135.505,audio_features,7aXndJCceEt9yNZucjc7Yf,spotify:track:7aXndJCceEt9yNZucjc7Yf,https://api.spotify.com/v1/tracks/7aXndJCceEt9yNZucjc7Yf,https://api.spotify.com/v1/audio-analysis/7aXndJCceEt9yNZucjc7Yf,200240,1.0,Olvido Adentro,Jorge Cafrune Cronología - Labrador del Canto (1971),False,Jorge Cafrune,2016-11-06T18:47:25Z
0.691,0.101,4.0,-16.476,1.0,0.146,0.604,0.000138,0.155,0.222,79.135,audio_features,01ur8Qa7kDcPNV9PEZjWbj,spotify:track:01ur8Qa7kDcPNV9PEZjWbj,https://api.spotify.com/v1/tracks/01ur8Qa7kDcPNV9PEZjWbj,https://api.spotify.com/v1/audio-analysis/01ur8Qa7kDcPNV9PEZjWbj,297173,3.0,Coplas de Bagualas del Valle Calchaquí,Jorge Cafrune Cronología - Labrador del Canto (1971),False,Jorge Cafrune,2016-11-06T18:47:25Z
0.479,0.259,1.0,-14.705,0.0,0.0414,0.874,0.0584,0.0833,0.446,143.497,audio_features,1QyLHqGSdT6MZdwbFbJdM1,spotify:track:1QyLHqGSdT6MZdwbFbJdM1,https://api.spotify.com/v1/tracks/1QyLHqGSdT6MZdwbFbJdM1,https://api.spotify.com/v1/audio-analysis/1QyLHqGSdT6MZdwbFbJdM1,180933,4.0,Oh Cochabamba,Jorge Cafrune Cronología - Labrador del Canto (1971),False,Jorge Cafrune,2016-11-06T18:47:25Z
0.67,0.447,11.0,-7.995,1.0,0.164,0.769,0.0,0.0695,0.589,97.226,audio_features,26b0hPW0gyPvGxJBdiVTyD,spotify:track:26b0hPW0gyPvGxJBdiVTyD,https://api.spotify.com/v1/tracks/26b0hPW0gyPvGxJBdiVTyD,https://api.spotify.com/v1/audio-analysis/26b0hPW0gyPvGxJBdiVTyD,144840,4.0,Verde Litoral,Jorge Cafrune Cronología - Labrador del Canto (1971),False,Jorge Cafrune,2016-11-06T18:47:25Z
0.512,0.243,7.0,-13.635,1.0,0.0427,0.733,0.148,0.125,0.441,147.327,audio_features,3vpuCgoR5AdLKhTMChucwT,spotify:track:3vpuCgoR5AdLKhTMChucwT,https://api.spotify.com/v1/tracks/3vpuCgoR5AdLKhTMChucwT,https://api.spotify.com/v1/audio-analysis/3vpuCgoR5AdLKhTMChucwT,228506,4.0,Zamba para Mi Rancho,Jorge Cafrune Cronología - Labrador del Canto (1971),False,Jorge Cafrune,2016-11-06T18:47:25Z
0.594,0.702,1.0,-8.252,1.0,0.0612,0.00344,0.0,0.385,0.392,78.643,audio_features,0CZ1zfFjhjixiBKB8kbCdt,spotify:track:0CZ1zfFjhjixiBKB8kbCdt,https://api.spotify.com/v1/tracks/0CZ1zfFjhjixiBKB8kbCdt,https://api.spotify.com/v1/audio-analysis/0CZ1zfFjhjixiBKB8kbCdt,135853,4.0,Demoliendo Hoteles,Piano Bar,False,Charly García,2016-11-03T19:16:09Z
0.787,0.642,7.0,-9.611,0.0,0.0299,0.587,0.000545,0.125,0.495,111.473,audio_features,2mA48APiBH0cfCUvYTgW5U,spotify:track:2mA48APiBH0cfCUvYTgW5U,https://api.spotify.com/v1/tracks/2mA48APiBH0cfCUvYTgW5U,https://api.spotify.com/v1/audio-analysis/2mA48APiBH0cfCUvYTgW5U,164360,4.0,Promesas Sobre El Bidet,Piano Bar,False,Charly García,2016-11-03T19:16:09Z
0.813,0.661,7.0,-9.064,0.0,0.0348,0.171,0.0038,0.0554,0.757,111.202,audio_features,1qEAbMz0bjBt6urRE9e68r,spotify:track:1qEAbMz0bjBt6urRE9e68r,https://api.spotify.com/v1/tracks/1qEAbMz0bjBt6urRE9e68r,https://api.spotify.com/v1/audio-analysis/1qEAbMz0bjBt6urRE9e68r,214760,4.0,Raros Peinados Nuevos,Piano Bar,False,Charly García,2016-11-03T19:16:09Z
0.538,0.626,0.0,-9.035,1.0,0.0337,0.0478,0.0174,0.238,0.146,116.25,audio_features,6OP5y95aY0IChI3DdYCpoX,spotify:track:6OP5y95aY0IChI3DdYCpoX,https://api.spotify.com/v1/tracks/6OP5y95aY0IChI3DdYCpoX,https://api.spotify.com/v1/audio-analysis/6OP5y95aY0IChI3DdYCpoX,293128,4.0,Piano Bar,Piano Bar,False,Charly García,2016-11-03T19:16:09Z
0.443,0.469,0.0,-10.531,0.0,0.0386,0.024,0.0325,0.0514,0.0389,64.176,audio_features,2bBPilN8FJO343s7wGQ8yl,spotify:track:2bBPilN8FJO343s7wGQ8yl,https://api.spotify.com/v1/tracks/2bBPilN8FJO343s7wGQ8yl,https://api.spotify.com/v1/audio-analysis/2bBPilN8FJO343s7wGQ8yl,244426,4.0,No Te Animás A Despegar,Piano Bar,False,Charly García,2016-11-03T19:16:09Z
0.573,0.968,2.0,-7.369,1.0,0.0835,0.178,0.0,0.13,0.41,128.005,audio_features,5ZhxwR8J7VJC5CorjuogMD,spotify:track:5ZhxwR8J7VJC5CorjuogMD,https://api.spotify.com/v1/tracks/5ZhxwR8J7VJC5CorjuogMD,https://api.spotify.com/v1/audio-analysis/5ZhxwR8J7VJC5CorjuogMD,130320,4.0,No Se Va A Llamar Mi Amor,Piano Bar,False,Charly García,2016-11-03T19:16:09Z
0.727,0.743,7.0,-9.146,1.0,0.0314,0.132,0.000967,0.331,0.522,116.42,audio_features,0iYfWbJx56e7tc8f5uMVQu,spotify:track:0iYfWbJx56e7tc8f5uMVQu,https://api.spotify.com/v1/tracks/0iYfWbJx56e7tc8f5uMVQu,https://api.spotify.com/v1/audio-analysis/0iYfWbJx56e7tc8f5uMVQu,210053,4.0,Tuve Tu Amor,Piano Bar,False,Charly García,2016-11-03T19:16:09Z
0.604,0.797,2.0,-7.99,1.0,0.127,0.389,0.000217,0.0617,0.607,116.971,audio_features,4l3euAzUpxjFd5davlbiC0,spotify:track:4l3euAzUpxjFd5davlbiC0,https://api.spotify.com/v1/tracks/4l3euAzUpxjFd5davlbiC0,https://api.spotify.com/v1/audio-analysis/4l3euAzUpxjFd5davlbiC0,129280,4.0,Rap Del Exilio,Piano Bar,False,Charly García,2016-11-03T19:16:09Z
0.687,0.932,2.0,-7.389,1.0,0.0555,0.21,4.34e-06,0.238,0.691,112.534,audio_features,6KrSQXiwgnWBv6E4tTjbdF,spotify:track:6KrSQXiwgnWBv6E4tTjbdF,https://api.spotify.com/v1/tracks/6KrSQXiwgnWBv6E4tTjbdF,https://api.spotify.com/v1/audio-analysis/6KrSQXiwgnWBv6E4tTjbdF,280546,4.0,Cerca De La Revolucion,Piano Bar,False,Charly García,2016-11-03T19:16:09Z
0.499,0.444,7.0,-9.726,0.0,0.0311,0.556,0.0402,0.0949,0.132,75.779,audio_features,2WTqpVG8TXw6F9j58A5fLv,spotify:track:2WTqpVG8TXw6F9j58A5fLv,https://api.spotify.com/v1/tracks/2WTqpVG8TXw6F9j58A5fLv,https://api.spotify.com/v1/audio-analysis/2WTqpVG8TXw6F9j58A5fLv,292432,4.0,Total Interferencia,Piano Bar,False,Charly García,2016-11-03T19:16:09Z
0.45,0.506,7.0,-6.938,1.0,0.0331,0.207,0.0,0.355,0.254,107.05,audio_features,1eLXy9TqniTpPGxiCUumH1,spotify:track:1eLXy9TqniTpPGxiCUumH1,https://api.spotify.com/v1/tracks/1eLXy9TqniTpPGxiCUumH1,https://api.spotify.com/v1/audio-analysis/1eLXy9TqniTpPGxiCUumH1,244333,4.0,Cancion Para Mi Muerte,Piano Bar,False,Charly García,2016-11-03T19:16:09Z
0.394,0.562,2.0,-11.169,1.0,0.0384,0.987,0.835,0.983,0.297,116.269,audio_features,2z8dGBxn2oUTJHjeQiFCFd,spotify:track:2z8dGBxn2oUTJHjeQiFCFd,https://api.spotify.com/v1/tracks/2z8dGBxn2oUTJHjeQiFCFd,https://api.spotify.com/v1/audio-analysis/2z8dGBxn2oUTJHjeQiFCFd,279009,4.0,Variaciones sobre música del alma,Música del Alma (En vivo),False,Charly García,2016-10-30T16:34:43Z
0.278,0.908,2.0,-5.897,0.0,0.0629,0.214,0.112,0.327,0.568,86.044,audio_features,6qfue0lsIlb7JPiujXnn6J,spotify:track:6qfue0lsIlb7JPiujXnn6J,https://api.spotify.com/v1/tracks/6qfue0lsIlb7JPiujXnn6J,https://api.spotify.com/v1/audio-analysis/6qfue0lsIlb7JPiujXnn6J,324504,4.0,Dos edificios dorados,Música del Alma (En vivo),False,"Charly García,David Lebón",2016-10-30T16:34:43Z
